销售主管（人工智能+在线教育）::上海乂学教育科技有限公司::20K-30K::上海::1-3年::大专::股份制企业::1000-9999人::0::0::上海市
人工智能、大数据工程师-设计云::红星美凯龙家居集团股份有限公司::20K-35K::上海::1-3年::本科::股份制企业::10000人以上::31.233208::121.389657::上海普陀区上海市普陀区中江路879号天地软件园29号楼1楼
人工智能-设计云::红星美凯龙家居集团股份有限公司::20K-35K::上海::1-3年::本科::股份制企业::10000人以上::31.233208::121.389657::上海普陀区上海市普陀区中江路879号天地软件园29号楼1楼
人工智能工程师::中国银联股份有限公司::20K-40K::上海::1-3年::本科::国企::1000-9999人::31.233610::121.663219::顾唐路1699号
智能研究所~人工智能工程师::宝业集团上海公司::15K-30K::上海-闵行区::1-3年::硕士::上市公司::100-499人::0::0::上海市闵行区申长路388号宝业中心C楼4层
储备销售经理（大数据/人工智能项目）::光环国际管理咨询集团::10K-15K::上海::1-3年::本科::上市公司::100-499人::40.060882::116.412022::上海市黄浦区成都北路500号16层
销售主管/经理（人工智能+在线教育）::上海乂学教育科技有限公司::25K-35K::上海-闵行区::1-3年::大专::股份制企业::1000-9999人::31.169150::121.407079::徐汇区田林路200号华鑫天地A2座6楼
教育咨询师-人工智能AI::上海乂学教育科技有限公司::8K-10K::上海-静安区::1-3年::大专::股份制企业::1000-9999人::0::0::上海市静安区
大客户销售--人工智能产品::人立方智能科技有限公司::10K-15K::上海-浦东新区::1-3年::大专::民营::500-999人::31.213060::121.535084::杨高南路729号1501室
人工智能算法工程师::太平金融科技服务(上海)有限公司::10K-20K::上海::1-3年::硕士::国企::1000-9999人::31.234601::121.670982::上海市浦东新区卡园三路58号
